choco_id,segment,top_dist,top_pattern,split
robbie-williams_11,0,5.2471610579109855,23,3
robbie-williams_11,1,6.409805953867144,41,3
robbie-williams_11,2,9.59623328303112,85,3
robbie-williams_11,3,4.13573936211455,49,3
robbie-williams_11,4,3.783490954792154,11,3
robbie-williams_11,5,2.367348743076026,50,3
robbie-williams_11,6,2.602934409209046,50,3
robbie-williams_11,7,5.871341550721764,72,3
robbie-williams_11,8,5.2471610579109855,23,3
robbie-williams_11,9,9.396978794470785,72,3
robbie-williams_11,-1,2.367348743076026,50,3
robbie-williams_11,-2,5.4658195167104555,7,3
robbie-williams_10,0,12.854277939873914,61,3
robbie-williams_10,1,14.626259511605566,28,3
robbie-williams_10,2,15.415441939119324,72,3
robbie-williams_10,3,11.508849926685045,49,3
robbie-williams_10,4,15.140267669792387,61,3
robbie-williams_10,5,12.25819631643349,13,3
robbie-williams_10,6,13.128367865282536,11,3
robbie-williams_10,7,14.124625782927094,34,3
robbie-williams_10,8,12.612042449355771,12,3
robbie-williams_10,9,13.698826511794282,82,3
robbie-williams_10,-1,11.508849926685045,49,3
robbie-williams_10,-2,13.53671559128694,9,3
schubert-winterreise-audio_1,0,7.379451336068494,79,3
schubert-winterreise-audio_1,1,11.251185695212614,85,3
schubert-winterreise-audio_1,2,8.134350468877956,86,3
schubert-winterreise-audio_1,3,8.81833769295909,85,3
schubert-winterreise-audio_1,4,9.83295376710219,18,3
schubert-winterreise-audio_1,5,5.88504624639734,75,3
schubert-winterreise-audio_1,6,1.895767863090131,50,3
schubert-winterreise-audio_1,7,4.668244736295947,43,3
schubert-winterreise-audio_1,8,5.886914891869437,43,3
schubert-winterreise-audio_1,9,2.7657773546949076,6,3
schubert-winterreise-audio_1,-1,1.895767863090131,50,3
schubert-winterreise-audio_1,-2,6.651803005256811,8,3
schubert-winterreise-audio_0,0,21.9921616130337,0,3
schubert-winterreise-audio_0,1,16.282837488307443,32,3
schubert-winterreise-audio_0,2,19.25284697201801,79,3
schubert-winterreise-audio_0,3,16.591914209110207,28,3
schubert-winterreise-audio_0,4,20.648385563940497,79,3
schubert-winterreise-audio_0,5,17.680679311821343,52,3
schubert-winterreise-audio_0,6,19.500327751140556,6,3
schubert-winterreise-audio_0,7,19.371869353147982,83,3
schubert-winterreise-audio_0,8,19.298256684433028,14,3
schubert-winterreise-audio_0,9,15.803659324284673,79,3
schubert-winterreise-audio_0,-1,15.803659324284673,79,3
schubert-winterreise-audio_0,-2,18.642293827123744,8,3
uspop2002_11,0,4.10895023784359,1,3
uspop2002_11,1,10.482971300020386,2,3
uspop2002_11,2,14.673457153226911,75,3
uspop2002_11,3,8.684710552693543,79,3
uspop2002_11,4,14.739382804910077,75,3
uspop2002_11,5,12.649580649429488,75,3
uspop2002_11,6,15.355769055368329,2,3
uspop2002_11,7,11.567590750322392,75,3
uspop2002_11,8,11.324751652906128,2,3
uspop2002_11,9,18.519199793695485,75,3
uspop2002_11,-1,4.10895023784359,1,3
uspop2002_11,-2,12.210636395041632,4,3
casd_15,0,3.0412346513412007,56,3
casd_15,1,12.519259835358007,75,3
casd_15,2,14.29051388712614,85,3
casd_15,3,15.640943708585006,75,3
casd_15,4,13.734498342082977,75,3
casd_15,5,15.649550866736043,85,3
casd_15,6,15.281115310629065,75,3
casd_15,7,14.052739544441994,85,3
casd_15,8,15.392680132604749,75,3
casd_15,9,13.614773922673747,11,3
casd_15,-1,3.0412346513412007,56,3
casd_15,-2,13.321731020157893,4,3
casd_5,0,7.465119046480188,75,3
casd_5,1,9.77456964028567,61,3
casd_5,2,7.488874030516635,18,3
casd_5,3,10.578777017532914,6,3
casd_5,4,8.018279502681068,18,3
casd_5,5,5.275608513176882,20,3
casd_5,6,6.857627222998318,22,3
casd_5,7,7.303591545597458,18,3
casd_5,8,7.67539655309904,18,3
casd_5,9,10.797977306514841,72,3
casd_5,-1,5.275608513176882,20,3
casd_5,-2,8.123582037888301,7,3
schubert-winterreise-audio_5,0,13.431366469271351,49,3
schubert-winterreise-audio_5,1,11.717581838328721,49,3
schubert-winterreise-audio_5,2,12.457227653397085,45,3
schubert-winterreise-audio_5,3,3.2823891417688995,62,3
schubert-winterreise-audio_5,4,16.066477164148708,61,3
schubert-winterreise-audio_5,5,14.624409904047997,4,3
schubert-winterreise-audio_5,6,14.227627576117834,75,3
schubert-winterreise-audio_5,7,9.38054631815816,43,3
schubert-winterreise-audio_5,8,6.831503578385815,57,3
schubert-winterreise-audio_5,9,18.299496754027256,79,3
schubert-winterreise-audio_5,-1,3.2823891417688995,62,3
schubert-winterreise-audio_5,-2,12.031862639765183,9,3
jaah_11,0,13.04756686854145,28,3
jaah_11,1,10.517368569044372,16,3
jaah_11,2,12.208150627184633,61,3
jaah_11,3,9.77461525832479,85,3
jaah_11,4,14.07602088136262,61,3
jaah_11,5,12.174184202598996,11,3
jaah_11,6,12.715502630032518,75,3
jaah_11,7,15.000693602671728,28,3
jaah_11,8,10.517368569044372,16,3
jaah_11,9,15.43536829914729,75,3
jaah_11,-1,9.77461525832479,85,3
jaah_11,-2,12.546683950795279,6,3
