choco_id,segment,top_dist,top_pattern,split
robbie-williams_11,0,14.02486326265844,75,3
robbie-williams_11,1,1.8151823707933594,10,3
robbie-williams_11,2,10.20862927976623,41,3
robbie-williams_11,3,2.629522320454671,79,3
robbie-williams_11,4,4.80403739239597,11,3
robbie-williams_11,5,1.8151823707933594,10,3
robbie-williams_11,6,10.20862927976623,41,3
robbie-williams_11,7,2.629522320454671,79,3
robbie-williams_11,8,6.69205431561483,11,3
robbie-williams_11,9,12.243540362914295,85,3
robbie-williams_11,-1,1.8151823707933594,10,3
robbie-williams_11,-2,6.707116327561207,6,3
robbie-williams_39,0,17.73366173751743,75,3
robbie-williams_39,1,1.9430047706180413,55,3
robbie-williams_39,2,17.244189426166642,85,3
robbie-williams_39,3,1.3665356703747822,55,3
robbie-williams_39,4,6.184225838947877,49,3
robbie-williams_39,5,2.037694717612986,62,3
robbie-williams_39,6,1.4390097665424375,62,3
robbie-williams_39,7,1.1825122896194649,24,3
robbie-williams_39,8,17.102892093292752,49,3
robbie-williams_39,9,1.3665356703747822,55,3
robbie-williams_39,10,6.184225838947877,49,3
robbie-williams_39,11,2.037694717612986,62,3
robbie-williams_39,12,1.4390097665424375,62,3
robbie-williams_39,13,1.1825122896194649,24,3
robbie-williams_39,14,3.4292579008142945,55,3
robbie-williams_39,15,17.94853257625547,75,3
robbie-williams_39,16,15.174745118695084,16,3
robbie-williams_39,17,0.0,27,3
robbie-williams_39,-1,0.0,27,3
robbie-williams_39,-2,6.388680010530823,8,3
casd_13,0,6.22685965899681,75,3
casd_13,1,3.7207839302875194,61,3
casd_13,2,3.7207839302875194,61,3
casd_13,3,3.8564460298278562,79,3
casd_13,4,5.508829794746891,57,3
casd_13,5,9.91400299627884,49,3
casd_13,6,5.251691307887514,61,3
casd_13,7,4.207073201491871,79,3
casd_13,8,5.380636441321248,57,3
casd_13,9,11.874154328733992,85,3
casd_13,10,1.1559441580594296,0,3
casd_13,11,11.739328394477633,79,3
casd_13,12,1.738731342824648,10,3
casd_13,13,6.0372161297164455,50,3
casd_13,14,5.380636441321248,57,3
casd_13,15,15.107020125587674,49,3
casd_13,-1,1.1559441580594296,0,3
casd_13,-2,6.301258638240446,9,3
jaah_2,0,15.465046315822496,26,3
jaah_2,1,14.263623356234337,9,3
jaah_2,2,16.03306445340204,85,3
jaah_2,3,12.871125590233822,50,3
jaah_2,4,6.574664918241699,8,3
jaah_2,5,12.31354396758371,50,3
jaah_2,6,10.69845299806118,85,3
jaah_2,7,11.988562226423868,45,3
jaah_2,8,11.763814708850262,75,3
jaah_2,9,11.873678661076031,85,3
jaah_2,10,14.76098716122471,59,3
jaah_2,11,10.942966401949581,85,3
jaah_2,-1,6.574664918241699,8,3
jaah_2,-2,12.462460896591978,8,3
rwc-pop_59,0,9.262280147539808,2,3
rwc-pop_59,1,7.0756276428196525,13,3
rwc-pop_59,2,6.047842354613293,6,3
rwc-pop_59,3,5.302053536164708,11,3
