choco_id,segment,top_dist,top_pattern,split
robbie-williams_11,0,2.518185935208244,44,3
robbie-williams_11,1,6.824646702645742,85,3
robbie-williams_11,2,2.2499834852082525,50,3
robbie-williams_11,3,6.122971891167211,72,3
robbie-williams_11,4,7.402296619547033,41,3
robbie-williams_11,5,4.142059721876992,11,3
robbie-williams_11,6,3.135846219141975,34,3
robbie-williams_11,7,2.518185935208244,44,3
robbie-williams_11,8,6.533732101365481,49,3
robbie-williams_11,9,2.114864441337049,50,3
robbie-williams_11,10,6.122971891167211,72,3
robbie-williams_11,11,9.396978794470785,72,3
robbie-williams_11,-1,2.114864441337049,50,3
robbie-williams_11,-2,4.923560311528685,8,3
robbie-williams_39,0,17.31570187748989,75,3
robbie-williams_39,1,15.089901025545561,28,3
robbie-williams_39,2,13.397128643326898,28,3
robbie-williams_39,3,3.9226316726148505,23,3
robbie-williams_39,4,2.5736476656251224,62,3
robbie-williams_39,5,12.057309642474415,11,3
robbie-williams_39,6,15.647537254038664,85,3
robbie-williams_39,7,8.815016643798238,85,3
robbie-williams_39,8,3.3329419112236214,14,3
robbie-williams_39,9,4.258062227796902,32,3
robbie-williams_39,10,16.690073733708402,49,3
robbie-williams_39,11,14.09893697344636,6,3
robbie-williams_39,-1,2.5736476656251224,62,3
robbie-williams_39,-2,10.59990743925741,10,3
casd_13,0,8.197437318876457,75,3
casd_13,1,6.249565977795615,61,3
casd_13,2,9.26912971939941,72,3
casd_13,3,10.21382570019712,85,3
casd_13,4,8.385126404985563,61,3
casd_13,5,8.840625472193455,28,3
casd_13,6,12.265578315553743,79,3
casd_13,7,1.1559441580594294,0,3
casd_13,8,11.03502153857065,75,3
casd_13,9,11.286560357729904,28,3
casd_13,10,7.328863985953999,11,3
casd_13,11,13.757648397068456,75,3
casd_13,-1,1.1559441580594294,0,3
casd_13,-2,8.998777278865315,8,3
jaah_2,0,17.05891379407058,72,3
jaah_2,1,13.908226464108655,80,3
jaah_2,2,10.536852828935428,32,3
jaah_2,3,15.86162855460563,85,3
jaah_2,4,13.543440918554918,34,3
jaah_2,5,12.518072547687035,85,3
jaah_2,6,13.46196253137688,75,3
jaah_2,7,8.227245852427783,85,3
jaah_2,8,12.640964964897162,75,3
jaah_2,9,13.91051322278528,85,3
jaah_2,10,12.056779562246469,75,3
jaah_2,11,11.73435153492954,85,3
jaah_2,-1,8.227245852427783,85,3
jaah_2,-2,12.954912731385448,6,3
rwc-pop_59,0,10.400010861605956,28,3
rwc-pop_59,1,6.672658821126922,85,3
rwc-pop_59,2,11.742607156418211,50,3
rwc-pop_59,3,9.908904341835582,83,3
rwc-pop_59,4,8.505733535248538,13,3
rwc-pop_59,5,13.604027346619173,50,3
rwc-pop_59,6,8.324747856408049,23,3
rwc-pop_59,7,8.717013582794038,85,3
rwc-pop_59,8,10.848993224412723,11,3
rwc-pop_59,9,7.257944927181026,55,3
rwc-pop_59,10,11.51827375096374,13,3
rwc-pop_59,11,6.069553263076083,6,3
rwc-pop_59,-1,6.069553263076083,6,3
rwc-pop_59,-2,9.464205722307504,9,3
rwc-pop_65,0,13.27894052977651,61,3
rwc-pop_65,1,13.393300541892936,13,3
rwc-pop_65,2,12.502698876300215,85,3
rwc-pop_65,3,4.852766841364505,68,3
rwc-pop_65,4,15.449805573893341,11,3
rwc-pop_65,5,8.261643676809618,11,3
rwc-pop_65,6,14.878201501017355,18,3
rwc-pop_65,7,12.980651933302713,85,3
rwc-pop_65,8,5.817528558207928,82,3
rwc-pop_65,9,3.2807585909700134,24,3
rwc-pop_65,10,5.672335184446408,35,3
rwc-pop_65,11,16.20925331360277,61,3
rwc-pop_65,-1,3.2807585909700134,24,3
rwc-pop_65,-2,10.548157093465358,9,3
schubert-winterreise-audio_146,0,11.930274542272,16,3
schubert-winterreise-audio_146,1,8.316709538665826,50,3
schubert-winterreise-audio_146,2,7.76254689930132,16,3
schubert-winterreise-audio_146,3,3.1531932741300572,55,3
schubert-winterreise-audio_146,4,7.535449318575377,56,3
schubert-winterreise-audio_146,5,3.0795053419357314,80,3
schubert-winterreise-audio_146,6,2.198732204155064,3,3
schubert-winterreise-audio_146,7,3.2214168860711667,80,3
schubert-winterreise-audio_146,8,6.605901228029583,13,3
schubert-winterreise-audio_146,9,2.5119808045496055,47,3
schubert-winterreise-audio_146,10,3.854634161425755,10,3
schubert-winterreise-audio_146,11,16.26380324758326,75,3
schubert-winterreise-audio_146,-1,2.198732204155064,3,3
schubert-winterreise-audio_146,-2,6.369512287224563,10,3
casd_3,0,13.615810998826582,50,3
casd_3,1,7.324177706236562,42,3
casd_3,2,2.1621267109925917,82,3
casd_3,3,11.678562532690586,86,3
casd_3,4,13.727105033620262,86,3
casd_3,5,12.877313698346109,20,3
casd_3,6,9.812753476811215,32,3
casd_3,7,6.762358220615344,78,3
casd_3,8,18.154648451685333,34,3
casd_3,9,10.902020125012752,72,3
casd_3,10,12.601584842668316,80,3
casd_3,11,10.038984651938412,73,3
casd_3,-1,2.1621267109925917,82,3
casd_3,-2,10.804787204120338,11,3
schubert-winterreise-audio_14,0,10.28595315673027,61,3
schubert-winterreise-audio_14,1,9.865022465868023,0,3
schubert-winterreise-audio_14,2,9.078662705924422,6,3
schubert-winterreise-audio_14,3,2.6001349091496846,76,3
schubert-winterreise-audio_14,4,3.763442020051292,63,3
schubert-winterreise-audio_14,5,4.5495357853377705,85,3
schubert-winterreise-audio_14,6,14.274800060447609,13,3
schubert-winterreise-audio_14,7,8.219473845524732,75,3
schubert-winterreise-audio_14,8,5.860902520866245,45,3
schubert-winterreise-audio_14,9,7.81700256696809,61,3
schubert-winterreise-audio_14,10,11.483444631056061,75,3
schubert-winterreise-audio_14,11,10.079661890598082,6,3
schubert-winterreise-audio_14,-1,2.6001349091496846,76,3
schubert-winterreise-audio_14,-2,8.156503046543522,9,3
casd_2,0,8.134277379699624,75,3
casd_2,1,10.524079179119228,50,3
casd_2,2,7.902365725944818,83,3
casd_2,3,3.3229376141651805,61,3
casd_2,4,8.702439965637746,2,3
casd_2,5,10.128866461293944,41,3
casd_2,6,4.287421804683121,39,3
casd_2,7,5.698347592015533,11,3
casd_2,8,18.618127218324535,75,3
casd_2,9,9.360719404856477,79,3
casd_2,10,11.455855405327725,79,3
casd_2,11,7.770986314467631,39,3
casd_2,-1,3.3229376141651805,61,3
casd_2,-2,8.825535338794632,9,3
schubert-winterreise-audio_147,0,14.208863271971108,28,3
schubert-winterreise-audio_147,1,14.627082613386536,28,3
schubert-winterreise-audio_147,2,4.4948444505854015,14,3
schubert-winterreise-audio_147,3,4.878822931668368,53,3
schubert-winterreise-audio_147,4,9.488540557034945,49,3
schubert-winterreise-audio_147,5,5.387868965159715,14,3
schubert-winterreise-audio_147,6,9.010150835236985,13,3
schubert-winterreise-audio_147,7,17.473744530556232,75,3
schubert-winterreise-audio_147,8,9.747328058530622,86,3
schubert-winterreise-audio_147,9,10.176518750939753,85,3
schubert-winterreise-audio_147,10,6.883047122693724,49,3
schubert-winterreise-audio_147,11,10.57145439559051,6,3
schubert-winterreise-audio_147,-1,4.4948444505854015,14,3
schubert-winterreise-audio_147,-2,9.745688873612826,9,3
rwc-pop_64,0,9.788959176531998,32,3
rwc-pop_64,1,4.9599765543537,34,3
rwc-pop_64,2,12.964474004250874,32,3
rwc-pop_64,3,13.542420250991292,42,3
rwc-pop_64,4,5.412612434401859,43,3
rwc-pop_64,5,16.405922120329343,11,3
rwc-pop_64,6,15.188226477880843,86,3
rwc-pop_64,7,7.174982961610815,47,3
rwc-pop_64,8,6.719029890058222,82,3
rwc-pop_64,9,7.641432994956446,85,3
rwc-pop_64,10,5.5085869622841015,82,3
rwc-pop_64,11,9.351108081630755,82,3
rwc-pop_64,-1,4.9599765543537,34,3
rwc-pop_64,-2,9.55481099244002,9,3
rwc-pop_58,0,18.583839654762198,75,3
rwc-pop_58,1,18.04791976510867,61,3
rwc-pop_58,2,16.32307952223414,85,3
rwc-pop_58,3,18.408876716786406,75,3
rwc-pop_58,4,2.349197246957556,62,3
rwc-pop_58,5,3.832980045413419,62,3
rwc-pop_58,6,12.420077432306714,85,3
rwc-pop_58,7,15.479878389650962,28,3
rwc-pop_58,8,16.884117521939043,72,3
rwc-pop_58,9,14.816736206711072,85,3
rwc-pop_58,10,1.0972346604618854,55,3
rwc-pop_58,11,5.122982187385693,87,3
rwc-pop_58,-1,1.0972346604618854,55,3
rwc-pop_58,-2,11.947243279143146,8,3
casd_12,0,15.723495147176463,75,3
casd_12,1,13.065439429697035,49,3
casd_12,2,15.02376239113411,75,3
casd_12,3,12.390231471188558,49,3
casd_12,4,15.203573020190403,75,3
casd_12,5,13.181437602369497,49,3
casd_12,6,14.33048022558345,75,3
casd_12,7,15.066055506915385,61,3
casd_12,8,10.98986128800576,45,3
casd_12,9,14.040592163425416,72,3
casd_12,10,15.301138891187795,75,3
casd_12,11,14.96884398110945,85,3
casd_12,-1,10.98986128800576,45,3
casd_12,-2,14.10707592649861,6,3
robbie-williams_38,0,8.085490005718894,16,3
robbie-williams_38,1,13.219877477616304,75,3
robbie-williams_38,2,12.507286817827465,11,3
robbie-williams_38,3,13.624312045597547,49,3
robbie-williams_38,4,14.413875597850051,75,3
robbie-williams_38,5,15.621136858940677,11,3
robbie-williams_38,6,11.210079123698097,20,3
robbie-williams_38,7,17.25925797162996,61,3
robbie-williams_38,8,13.28189518087383,28,3
robbie-williams_38,9,13.129047136628555,18,3
robbie-williams_38,10,12.949389272116603,18,3
robbie-williams_38,11,11.247856183633624,17,3
robbie-williams_38,-1,8.085490005718894,16,3
robbie-williams_38,-2,13.045791972677634,9,3
uspop2002_12,0,9.038890738294972,61,3
uspop2002_12,1,12.102465821212899,79,3
uspop2002_12,2,7.740284846986272,1,3
uspop2002_12,3,11.594914113252324,75,3
uspop2002_12,4,7.8017003238348686,6,3
uspop2002_12,5,8.679283629896004,2,3
uspop2002_12,6,10.955604389473196,85,3
uspop2002_12,7,13.058099841192226,61,3
uspop2002_12,8,13.411565722347685,79,3
uspop2002_12,9,6.634638681944361,16,3
uspop2002_12,10,13.076980982972067,61,3
uspop2002_12,11,9.580313246574823,79,3
uspop2002_12,-1,6.634638681944361,16,3
uspop2002_12,-2,10.306228528165141,8,3
robbie-williams_10,0,10.383261935372202,0,3
robbie-williams_10,1,14.268280512215462,85,3
robbie-williams_10,2,10.210827528214315,85,3
robbie-williams_10,3,16.91352068394627,28,3
robbie-williams_10,4,11.291800398632999,75,3
robbie-williams_10,5,14.725914453112258,49,3
robbie-williams_10,6,14.759285354030943,50,3
robbie-williams_10,7,12.1497175336484,18,3
robbie-williams_10,8,9.54277247658318,42,3
robbie-williams_10,9,13.842852094213068,80,3
robbie-williams_10,10,14.277069747351835,68,3
robbie-williams_10,11,14.290784305009947,62,3
robbie-williams_10,-1,9.54277247658318,42,3
robbie-williams_10,-2,13.054673918527572,11,3
jaah_17,0,10.7485723411147,75,3
jaah_17,1,11.814710997616224,75,3
jaah_17,2,5.823963370937069,61,3
jaah_17,3,14.14048547150337,0,3
jaah_17,4,9.130690039341514,50,3
jaah_17,5,11.747504605110262,75,3
jaah_17,6,6.307140697749881,52,3
jaah_17,7,10.555118340723734,61,3
jaah_17,8,9.99118220031092,61,3
jaah_17,9,8.090286449778946,50,3
jaah_17,10,12.299824056435229,75,3
jaah_17,11,14.040973251360535,75,3
jaah_17,-1,5.823963370937069,61,3
jaah_17,-2,10.390870985165199,5,3
robbie-williams_12,0,4.9227081861359725,41,3
robbie-williams_12,1,11.705106256892192,43,3
robbie-williams_12,2,6.732179099965119,53,3
robbie-williams_12,3,11.638429108115805,57,3
robbie-williams_12,4,11.655440213205802,14,3
robbie-williams_12,5,1.6297436023113185,24,3
robbie-williams_12,6,6.432513465878164,50,3
robbie-williams_12,7,14.01910748065305,45,3
robbie-williams_12,8,2.3118883161188597,21,3
robbie-williams_12,9,9.145670112538081,34,3
robbie-williams_12,10,13.121697817989675,28,3
robbie-williams_12,11,18.357430205707757,61,3
robbie-williams_12,-1,1.6297436023113185,24,3
robbie-williams_12,-2,9.305992822125981,12,3
casd_38,0,9.008055583661509,28,3
casd_38,1,13.89862652432903,75,3
casd_38,2,10.408967824773502,28,3
casd_38,3,13.319152437032306,42,3
casd_38,4,11.38123024556208,75,3
casd_38,5,13.176272227820768,72,3
casd_38,6,16.550161564173255,72,3
casd_38,7,14.634600165280286,75,3
casd_38,8,7.808631919955986,28,3
casd_38,9,10.697466556401423,31,3
casd_38,10,8.05794266251861,28,3
casd_38,11,15.916940324649529,75,3
casd_38,-1,7.808631919955986,28,3
casd_38,-2,12.071504003013189,5,3
casd_10,0,12.926826901662334,85,3
casd_10,1,11.922173807642762,28,3
casd_10,2,11.42385482126798,72,3
casd_10,3,13.218258370151158,61,3
casd_10,4,12.053351969389201,61,3
casd_10,5,13.000125765421116,59,3
casd_10,6,11.863823045930875,18,3
casd_10,7,11.49859113533058,18,3
casd_10,8,11.43401167866189,18,3
casd_10,9,10.328809437661457,18,3
casd_10,10,11.199891710025144,28,3
casd_10,11,11.600091741816062,18,3
casd_10,-1,10.328809437661457,18,3
casd_10,-2,11.872484198746713,6,3
jaah_1,0,8.516595675649812,85,3
jaah_1,1,11.0171469425557,61,3
jaah_1,2,12.995723251514873,85,3
jaah_1,3,13.26704812657532,61,3
jaah_1,4,12.619888800669383,75,3
jaah_1,5,10.842675626631642,11,3
jaah_1,6,12.118690667553086,61,3
jaah_1,7,9.84887289313658,72,3
jaah_1,8,13.647670788629675,61,3
jaah_1,9,10.075502719641719,75,3
jaah_1,10,8.144357485922491,11,3
jaah_1,11,11.398116643560636,20,3
jaah_1,-1,8.144357485922491,11,3
jaah_1,-2,11.20769080183674,6,3
rwc-pop_66,0,15.507362755906692,50,3
rwc-pop_66,1,14.708291157550136,75,3
rwc-pop_66,2,11.338537193293934,18,3
